Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,TotalBathrooms,HouseAge,YearsSinceRemodel,OverallScore,TotalOutdoorSF
324,20,RM,49.0,5820,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,,TA,Gd,CBlock,TA,TA,No,ALQ,256,Unf,0,906,GasA,Ex,Y,SBrkr,0,1163,3,1,TA,6,Typ,0,,Attchd,1955.0,Unf,1,Fa,TA,Y,0,0,0,0,,,,0,7,2006,WD,Normal,126175,2325,2.0,51,1,5.5,460.0
325,80,RL,96.0,11275,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,PosN,Norm,1Fam,SLvl,Mansard,WdShake,Wd Sdng,Wd Sdng,BrkFace,Gd,Gd,CBlock,Gd,TA,No,Unf,0,Unf,0,710,GasA,Ex,Y,SBrkr,0,2978,5,1,Gd,11,Typ,1,Gd,BuiltIn,1961.0,Fin,2,TA,TA,Y,0,0,0,0,,,,0,6,2010,WD,Normal,242000,3688,2.5,43,3,7.0,1104.0
326,45,RM,50.0,5000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,RRAe,Norm,1Fam,1.5Unf,Gable,CompShg,MetalSd,MetalSd,,TA,TA,CBlock,TA,TA,Av,BLQ,116,Unf,0,604,GasA,Po,N,FuseF,0,803,2,1,TA,5,Typ,0,,Detchd,1941.0,Unf,2,TA,TA,Y,244,0,0,0,,,,0,12,2007,WD,Normal,87000,1523,1.0,66,57,5.5,360.0
327,120,RL,32.0,10846,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,Gable,CompShg,BrkFace,BrkFace,,Gd,TA,PConc,Gd,TA,Gd,GLQ,1619,Unf,0,100,GasA,Ex,Y,SBrkr,0,1719,1,1,Gd,6,Typ,2,Gd,Attchd,1993.0,Fin,2,TA,TA,Y,0,0,0,0,,,,0,5,2008,Con,Normal,324000,3438,3.5,15,15,6.5,625.0
328,20,RL,80.0,11600,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,565,Unf,0,818,GasA,TA,Y,SBrkr,0,1383,3,1,TA,7,Typ,0,,Attchd,1960.0,RFn,1,TA,TA,Y,0,0,0,0,,,,0,4,2006,WD,Normal,145250,2766,1.5,46,46,5.5,512.0
329,75,RL,,11888,Pave,Pave,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,PosN,Norm,1Fam,2.5Unf,Gable,CompShg,Wd Sdng,Wd Shng,,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,844,GasA,Gd,N,FuseA,0,2134,5,1,Gd,10,Typ,0,,Detchd,1930.0,Unf,2,TA,TA,Y,268,0,0,0,,,,0,7,2009,WD,Normal,214500,2978,2.0,93,15,6.0,501.0
330,70,RM,60.0,6402,Pave,,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Shng,,TA,TA,PConc,TA,TA,Mn,Unf,0,Unf,0,596,GasA,TA,N,SBrkr,0,1192,3,1,TA,6,Typ,0,,Detchd,1920.0,Unf,1,Fa,Fa,N,137,0,0,0,,GdWo,,0,7,2009,WD,Normal,78000,1788,1.0,89,59,5.0,189.0
331,90,RL,,10624,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,GLQ,40,Rec,264,1424,GasA,TA,Y,SBrkr,0,1728,6,2,TA,10,Typ,0,,Detchd,2002.0,Unf,1,TA,TA,Y,0,0,0,0,,,,0,11,2007,WD,Normal,119000,3456,2.5,43,43,4.5,591.0
332,20,RL,70.0,8176,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,,TA,TA,CBlock,TA,TA,No,Rec,846,Unf,0,210,GasA,Fa,Y,SBrkr,0,1056,3,1,TA,6,Typ,0,,Attchd,1958.0,RFn,1,TA,TA,Y,0,0,0,0,,,,0,8,2007,WD,Normal,139000,2112,2.0,49,15,5.5,308.0
333,20,RL,85.0,10655,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,1124,,479,1603,GasA,Ex,Y,SBrkr,0,1629,3,1,Gd,7,Typ,1,Gd,Attchd,2003.0,RFn,3,TA,TA,Y,0,0,0,0,,,,0,10,2009,WD,Normal,284000,4835,3.0,6,5,6.5,1176.0
334,120,RM,59.0,8198,Pave,,Reg,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Av,GLQ,720,Unf,0,638,GasA,Ex,Y,SBrkr,0,1358,2,1,Gd,6,Typ,1,Gd,Attchd,2004.0,RFn,2,TA,TA,Y,0,0,0,0,,,,0,7,2008,WD,Normal,207000,2716,3.0,4,4,6.0,852.0
335,60,RL,59.0,9042,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,,TA,TA,PConc,Gd,TA,Gd,GLQ,828,Unf,0,115,GasA,Gd,Y,SBrkr,0,1638,3,1,TA,7,Typ,2,TA,Attchd,1998.0,Fin,2,TA,TA,Y,0,0,0,0,,,,0,7,2008,WD,Normal,192000,2581,3.5,10,10,5.5,610.0
336,190,RL,,164660,Grvl,,IR1,HLS,AllPub,Corner,Sev,Timber,Norm,Norm,2fmCon,1.5Fin,Gable,CompShg,Plywood,Plywood,,TA,TA,CBlock,TA,TA,Gd,ALQ,1249,BLQ,147,103,GasA,Ex,Y,SBrkr,0,1786,3,1,TA,7,Typ,2,Gd,Attchd,1965.0,Fin,2,TA,TA,Y,0,0,0,0,,,Shed,700,8,2008,WD,Normal,228950,3285,4.0,43,43,5.5,1199.0
337,20,RL,86.0,14157,Pave,,IR1,HLS,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,Gd,GLQ,1249,Unf,0,673,GasA,Ex,Y,SBrkr,0,1922,3,1,Gd,8,Typ,1,Gd,Attchd,2005.0,Fin,3,TA,TA,Y,0,0,0,0,,,,0,7,2007,WD,Normal,377426,3844,3.0,2,1,7.0,1105.0
338,20,RL,70.0,9135,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,810,Unf,0,726,GasA,Ex,Y,SBrkr,0,1536,3,1,Gd,7,Typ,0,,Attchd,2002.0,RFn,2,TA,TA,Y,0,0,0,0,,,,0,12,2008,WD,Normal,214000,3072,3.0,6,5,6.0,911.0
339,20,RL,91.0,14145,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,,Gd,TA,CBlock,Gd,TA,Mn,ALQ,213,Unf,0,995,GasA,Ex,Y,SBrkr,0,1621,3,1,Gd,8,Typ,0,,Attchd,1984.0,RFn,2,TA,TA,Y,0,0,0,0,,,Shed,400,5,2006,WD,Normal,202500,2829,3.0,22,8,7.0,593.0
340,20,RL,66.0,12400,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,Fa,No,Rec,585,Unf,0,630,GasA,TA,Y,FuseA,0,1215,3,1,TA,6,Typ,0,,Attchd,1958.0,Unf,1,TA,TA,Y,0,0,234,0,,,,0,6,2009,WD,Normal,155000,2430,1.0,51,11,6.5,473.0
341,60,RL,85.0,14191,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,967,GasA,Ex,Y,SBrkr,0,1908,4,1,Gd,9,Typ,0,,Attchd,2002.0,Fin,2,TA,TA,Y,0,0,0,0,,,,0,4,2010,WD,Normal,202900,2875,2.5,8,8,6.5,566.0
342,20,RH,60.0,8400,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,AsbShng,,Fa,Fa,CBlock,TA,Fa,No,Unf,0,Unf,0,721,GasA,Gd,Y,SBrkr,0,841,2,1,TA,4,Typ,0,,CarPort,1950.0,Unf,1,TA,TA,N,24,0,0,0,,,,0,9,2009,WD,Normal,82000,1562,1.0,59,59,4.0,544.0
343,90,RL,,8544,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,Gable,CompShg,Stucco,Stucco,BrkFace,TA,TA,Slab,,,,,0,,0,0,Wall,Fa,N,FuseA,0,1040,2,2,TA,6,Typ,0,,Detchd,1949.0,Unf,2,TA,TA,Y,0,0,0,0,,,,0,5,2006,WD,Normal,87500,1040,2.0,57,56,3.5,740.0
344,120,RL,63.0,8849,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,Ex,TA,PConc,Ex,TA,No,GLQ,28,Unf,0,1656,GasA,Ex,Y,SBrkr,0,1684,2,1,Ex,6,Typ,1,Ex,Attchd,2005.0,RFn,2,TA,TA,Y,0,0,0,0,,,,0,7,2008,WD,Normal,266000,3368,2.0,3,3,7.0,1747.0
345,160,RM,36.0,2592,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,Gable,CompShg,CemntBd,CmentBd,,TA,TA,CBlock,Gd,TA,No,Rec,129,BLQ,232,175,GasA,TA,Y,SBrkr,0,1112,3,1,TA,4,Typ,0,,Attchd,1976.0,Unf,1,TA,TA,Y,0,0,0,0,,,,0,4,2010,WD,Normal,85000,1648,1.5,34,34,4.0,518.0
346,50,RL,65.0,6435,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,972,GasA,Gd,Y,SBrkr,0,1577,3,1,Fa,6,Typ,1,Gd,Detchd,1939.0,Unf,1,TA,TA,Y,0,0,0,0,,,,0,10,2006,WD,Normal,140200,2549,1.0,67,56,5.5,312.0
347,20,RL,,12772,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,,TA,Gd,CBlock,TA,TA,Mn,BLQ,498,Unf,0,460,GasA,TA,Y,SBrkr,0,958,2,1,TA,5,Typ,0,,Attchd,1960.0,RFn,1,TA,TA,Y,0,0,0,0,,,Gar2,15500,4,2007,WD,Normal,151500,1916,1.0,47,9,7.0,301.0
348,20,RL,,17600,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,1270,Unf,0,208,GasA,Ex,Y,FuseA,0,1478,3,1,TA,6,Typ,2,Gd,Attchd,1960.0,Unf,2,TA,TA,Y,0,0,0,0,,,,0,12,2009,WD,Normal,157500,2956,3.0,49,49,5.5,568.0
349,160,RL,36.0,2448,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,Gable,CompShg,VinylSd,Wd Shng,Stone,Gd,TA,PConc,Gd,TA,No,GLQ,573,Unf,0,191,GasA,Ex,Y,SBrkr,0,1626,2,1,Gd,6,Typ,0,,BuiltIn,2003.0,RFn,2,TA,TA,Y,0,0,0,0,,,,0,10,2008,WD,Normal,154000,2390,3.5,5,4,6.0,607.0
350,60,RL,56.0,20431,Pave,,IR2,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Hip,CompShg,CemntBd,CmentBd,BrkFace,Ex,TA,PConc,Ex,TA,No,GLQ,1410,Unf,0,438,GasA,Ex,Y,SBrkr,0,2728,4,1,Ex,10,Typ,2,Ex,Attchd,2006.0,Fin,3,TA,TA,Y,0,0,0,0,,,,0,4,2006,New,Partial,437154,4576,3.5,1,0,7.0,1576.0
351,120,RL,68.0,7820,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,Ex,TA,PConc,Ex,TA,No,Unf,0,Unf,0,1869,GasA,Ex,Y,SBrkr,0,1869,2,1,Ex,6,Typ,1,Gd,Attchd,2007.0,RFn,2,TA,TA,Y,0,0,0,0,,,,0,12,2007,New,Partial,318061,3738,2.0,0,0,7.0,1243.0
352,120,RL,,5271,Pave,,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,,TA,TA,PConc,Gd,TA,Gd,GLQ,1082,Unf,0,371,GasA,Gd,Y,SBrkr,0,1453,2,1,Gd,6,Typ,1,TA,Attchd,1986.0,RFn,2,TA,TA,Y,0,0,184,0,,,,0,12,2006,WD,Abnorml,190000,2906,2.5,20,20,6.0,525.0
353,50,RL,60.0,9084,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,,TA,TA,CBlock,TA,Fa,Mn,LwQ,236,Rec,380,0,GasA,TA,N,SBrkr,0,1111,3,1,TA,5,Typ,0,,Detchd,1941.0,Unf,1,TA,Fa,Y,0,0,0,0,,,,0,3,2008,ConLw,Normal,95000,1727,1.5,67,58,5.5,248.0
354,30,RM,60.0,8520,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,,TA,Gd,BrkTil,TA,TA,No,Unf,0,Unf,0,624,GasA,Gd,Y,SBrkr,0,720,2,1,TA,5,Typ,0,,Detchd,2005.0,Unf,2,TA,TA,Y,0,0,0,0,,,,0,5,2010,WD,Normal,105900,1344,1.0,82,7,7.0,590.0
355,50,RL,60.0,8400,Pave,,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,MetalSd,,TA,TA,CBlock,TA,TA,No,LwQ,388,Unf,0,552,GasA,Ex,Y,SBrkr,0,1595,2,1,TA,6,Typ,2,Gd,Attchd,1940.0,Unf,1,TA,TA,Y,108,0,0,0,,,,0,6,2006,WD,Normal,140000,2535,1.0,66,6,5.5,240.0
356,20,RL,105.0,11249,Pave,,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,,Gd,Gd,PConc,Gd,Gd,No,ALQ,334,BLQ,544,322,GasA,Ex,Y,SBrkr,0,1200,3,1,Gd,6,Typ,0,,Attchd,1995.0,RFn,2,TA,TA,Y,0,0,0,0,,,,0,8,2007,WD,Normal,177500,2400,3.0,12,12,5.5,547.0
357,20,RL,,9248,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,PConc,Gd,TA,No,GLQ,560,Unf,0,598,GasA,Gd,Y,SBrkr,0,1167,3,1,Gd,6,Typ,0,,Attchd,1992.0,RFn,2,TA,TA,Y,0,0,0,0,,,,0,7,2009,WD,Normal,173000,2325,3.0,17,17,6.0,652.0
358,120,RM,44.0,4224,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,Gable,CompShg,CemntBd,CmentBd,,TA,TA,PConc,Gd,TA,No,ALQ,874,Unf,0,268,GasA,TA,Y,SBrkr,0,1142,3,1,TA,6,Typ,1,Po,Attchd,1976.0,Fin,2,TA,TA,Y,0,0,0,0,,MnPrv,,0,8,2007,WD,Normal,134000,2284,2.5,31,31,5.0,1154.0
359,80,RL,92.0,6930,Pave,,IR1,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,TA,TA,CBlock,TA,TA,Av,BLQ,300,Rec,294,468,GasA,Ex,Y,FuseF,0,1352,3,1,Gd,6,Min2,0,,BuiltIn,1958.0,Unf,1,TA,TA,Y,294,0,0,0,,,,0,7,2006,WD,Abnorml,130000,2414,1.5,48,48,4.5,576.0
360,60,RL,78.0,12011,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,956,Unf,0,130,GasA,Ex,Y,SBrkr,0,1924,3,1,Gd,7,Typ,1,TA,Attchd,1998.0,RFn,2,TA,TA,Y,0,0,374,0,,,,0,6,2006,WD,Normal,280000,3010,3.5,8,8,6.5,1405.0
361,85,RL,,7540,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,Gable,CompShg,VinylSd,VinylSd,,TA,TA,CBlock,Gd,TA,Av,GLQ,773,Unf,0,115,GasA,Ex,Y,SBrkr,0,912,2,1,TA,5,Typ,1,TA,Attchd,1978.0,RFn,2,TA,TA,Y,0,0,192,0,,MnPrv,,0,6,2007,WD,Normal,156000,1800,2.0,29,29,6.0,470.0
362,50,RL,,9144,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,,TA,TA,CBlock,TA,TA,No,Rec,399,Unf,0,484,GasA,Gd,Y,SBrkr,0,1505,3,1,TA,8,Typ,0,,Detchd,1940.0,Unf,1,TA,TA,N,0,0,0,0,,,,0,7,2008,WD,Normal,145000,2388,2.0,68,26,5.0,240.0
363,85,RL,64.0,7301,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,Gable,CompShg,HdBoard,HdBoard,BrkFace,Gd,TA,Slab,,,,,0,,0,0,GasA,Ex,Y,SBrkr,0,1922,4,1,Gd,7,Typ,1,Ex,BuiltIn,2003.0,RFn,2,TA,TA,Y,177,0,0,0,,,,0,7,2009,ConLD,Normal,198500,1922,3.0,6,6,6.0,1172.0
364,160,RM,21.0,1680,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,162,Unf,0,321,GasA,Gd,Y,SBrkr,0,987,2,1,Gd,5,Typ,0,,Detchd,1972.0,Unf,1,TA,TA,Y,0,0,0,0,,,,0,5,2009,WD,Normal,118000,1470,1.5,37,2,7.0,1024.0
365,60,RL,,18800,Pave,,IR1,Lvl,AllPub,FR2,Gtl,NWAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,PConc,Gd,TA,Mn,GLQ,712,Unf,0,84,GasA,TA,Y,SBrkr,0,1574,3,1,TA,6,Typ,1,TA,Attchd,1976.0,Fin,2,TA,TA,Y,0,0,0,0,,,,0,7,2006,WD,Normal,190000,2370,3.5,30,30,5.5,1103.0
366,70,RM,59.0,10690,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,,TA,Gd,CBlock,TA,Fa,No,Rec,456,Unf,0,216,GasA,Gd,Y,FuseA,0,1344,3,1,TA,6,Typ,0,,Detchd,1964.0,Unf,1,TA,Fa,Y,218,0,0,0,,,,0,7,2009,WD,Normal,147000,2016,1.0,89,12,6.0,596.0
367,20,RL,,9500,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,Gd,TA,No,BLQ,609,Unf,0,785,GasA,Gd,Y,SBrkr,0,1394,3,1,TA,6,Typ,2,Gd,Attchd,1963.0,RFn,2,TA,TA,Y,0,0,185,0,,,,0,7,2009,WD,Normal,159000,2788,2.5,46,46,5.5,837.0
368,80,RL,101.0,9150,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,Gable,Tar&Grv,Plywood,Plywood,BrkFace,TA,TA,CBlock,Gd,TA,Gd,GLQ,371,Unf,0,728,GasA,Gd,Y,SBrkr,0,1431,3,1,TA,6,Typ,1,Gd,Basment,1962.0,RFn,1,TA,TA,Y,0,0,0,0,,,,0,12,2008,WD,Normal,165000,2530,1.5,46,46,5.5,775.0
369,20,RL,78.0,7800,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,PConc,TA,TA,No,LwQ,540,Unf,0,728,GasA,Gd,Y,SBrkr,0,1268,2,1,TA,7,Typ,1,Gd,Attchd,1954.0,Fin,1,TA,TA,Y,0,0,0,0,,,,0,3,2010,WD,Normal,132000,2536,1.0,56,56,5.5,542.0
370,20,RL,,9830,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,,TA,Gd,CBlock,TA,TA,No,ALQ,72,Rec,258,733,GasA,Ex,Y,SBrkr,0,1287,3,1,Gd,7,Typ,1,Gd,Detchd,1997.0,Fin,2,TA,TA,Y,0,0,182,0,,,,0,3,2010,WD,Normal,162000,2350,2.0,51,4,6.0,957.0
371,60,RL,,8121,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,953,GasA,Ex,Y,SBrkr,0,1664,3,1,TA,7,Typ,1,TA,Attchd,2000.0,RFn,2,TA,TA,Y,0,0,0,0,,,,0,1,2006,WD,Normal,172400,2617,2.5,6,6,5.5,600.0
372,50,RL,80.0,17120,Pave,,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Feedr,Norm,1Fam,1.5Fin,Gable,CompShg,WdShing,Plywood,,TA,TA,CBlock,,,,,0,,0,0,GasA,TA,Y,SBrkr,0,1588,4,1,TA,7,Min2,1,Gd,Detchd,1991.0,Fin,2,TA,TA,N,0,0,0,0,,,,0,7,2008,WD,Normal,134432,1588,2.0,49,49,4.0,739.0
373,120,RL,50.0,7175,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,Gable,CompShg,Plywood,Plywood,,TA,TA,CBlock,Gd,TA,No,ALQ,623,LwQ,121,0,GasA,TA,Y,SBrkr,0,752,2,1,TA,4,Typ,0,,Attchd,1984.0,Unf,1,TA,TA,Y,0,0,90,0,,MnPrv,,0,2,2010,WD,Normal,125000,1496,2.0,26,26,5.5,617.0
374,20,RL,79.0,10634,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,,TA,TA,PConc,TA,TA,No,BLQ,428,LwQ,180,0,GasA,TA,Y,SBrkr,0,1319,3,1,TA,5,Min2,0,,Attchd,1953.0,Unf,1,TA,TA,Y,0,0,0,0,,GdWo,,0,11,2009,WD,Normal,123000,1927,2.0,56,56,5.5,336.0
375,60,RL,65.0,8200,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,847,GasA,Ex,Y,SBrkr,0,1928,4,1,Gd,8,Typ,1,Gd,BuiltIn,2003.0,Fin,2,TA,TA,Y,0,0,0,0,,,,0,7,2007,WD,Normal,219500,2775,2.5,4,3,6.0,582.0
376,30,RL,,10020,Pave,,IR1,Low,AllPub,Inside,Sev,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,,Fa,Fa,BrkTil,Fa,Po,Gd,BLQ,350,Unf,0,333,GasA,Gd,N,FuseA,0,904,1,1,Fa,4,Maj1,0,,,,,0,,,Y,0,0,0,0,,,,0,3,2009,WD,Normal,61000,1587,1.5,87,59,1.0,0.0
377,85,RL,57.0,8846,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,Gable,CompShg,VinylSd,VinylSd,,Gd,TA,PConc,Gd,TA,Av,GLQ,298,Unf,0,572,GasA,Ex,Y,SBrkr,0,914,2,1,TA,5,Typ,0,,Detchd,1998.0,Unf,2,TA,TA,Y,0,0,0,0,,,,0,7,2006,WD,Normal,148000,1784,1.0,10,10,5.0,576.0
378,60,FV,102.0,11143,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,CemntBd,CmentBd,,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1580,GasA,Ex,Y,SBrkr,0,2466,4,1,Gd,8,Typ,1,Gd,Attchd,2004.0,RFn,2,TA,TA,Y,0,0,0,0,,,,0,12,2007,WD,Normal,340000,4046,3.0,3,2,6.5,983.0
379,20,RL,88.0,11394,Pave,,Reg,Lvl,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,Av,GLQ,1445,Unf,0,411,GasA,Ex,Y,SBrkr,0,1856,1,1,Ex,8,Typ,1,Ex,Attchd,2010.0,Fin,3,TA,TA,Y,0,0,0,0,,,,0,6,2010,New,Partial,394432,3712,2.5,0,0,5.5,1297.0
380,60,RL,60.0,8123,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,982,GasA,Ex,Y,SBrkr,0,1800,3,1,TA,7,Typ,1,TA,Attchd,2000.0,Fin,2,TA,TA,Y,0,0,0,0,,,,0,6,2009,WD,Normal,179000,2782,2.5,9,9,5.5,642.0
